,Year,Pos,Age,height,weight,TS%,G,Tm
10256,1991.0,PF,24.0,201.0,113.0,0.665,3.0,DEN
10257,1991.0,PF,23.0,206.0,99.0,0.514,35.0,SAS
10258,1991.0,SG,25.0,193.0,81.0,0.507,82.0,HOU
10259,1991.0,PG,22.0,188.0,86.0,0.526,64.0,SAC
10260,1991.0,SF,23.0,198.0,92.0,0.46,74.0,IND
10261,1991.0,C,28.0,211.0,108.0,0.556,56.0,ATL
10262,1991.0,PF,29.0,201.0,99.0,0.551,74.0,DAL
10263,1991.0,SF,27.0,201.0,92.0,0.527,81.0,TOT
10264,1991.0,SF,27.0,201.0,92.0,0.51,15.0,SEA
10265,1991.0,SF,27.0,201.0,92.0,0.532,66.0,PHO
10266,1991.0,PF,33.0,208.0,95.0,0.606,68.0,BOS
10267,1991.0,SF,24.0,206.0,92.0,0.575,73.0,SEA
10268,1991.0,SG,26.0,196.0,88.0,0.489,78.0,SEA
10269,1991.0,C,31.0,211.0,106.0,0.0,2.0,ORL
10270,1991.0,PF,27.0,208.0,102.0,0.28600000000000003,13.0,SEA
10271,1991.0,SG,25.0,201.0,83.0,0.65,82.0,IND
10272,1991.0,PF,23.0,208.0,104.0,0.49700000000000005,55.0,TOT
10273,1991.0,PF,23.0,208.0,104.0,0.494,17.0,DEN
10274,1991.0,PF,23.0,208.0,104.0,0.499,38.0,NJN
10275,1991.0,PF,27.0,198.0,95.0,0.505,82.0,MIN
10276,1991.0,C,34.0,213.0,113.0,0.434,36.0,GSW
10277,1991.0,SG,33.0,190.0,81.0,0.589,72.0,ATL
10278,1991.0,SF,25.0,203.0,95.0,0.48700000000000004,79.0,NJN
10279,1991.0,SF,23.0,190.0,81.0,0.5329999999999999,66.0,CLE
10280,1991.0,SF,27.0,198.0,90.0,0.618,82.0,GSW
10281,1991.0,PF,23.0,206.0,102.0,0.529,11.0,UTA
10282,1991.0,PF,27.0,206.0,99.0,0.45899999999999996,52.0,MIN
10283,1991.0,PF,21.0,208.0,107.0,0.503,62.0,NYK
10284,1991.0,SG,27.0,198.0,81.0,0.521,8.0,SAS
10285,1991.0,PF,31.0,208.0,92.0,0.5670000000000001,80.0,CLE
10286,1991.0,PG,26.0,196.0,74.0,0.49200000000000005,10.0,DEN
10287,1991.0,PF,30.0,201.0,107.0,0.541,55.0,PHO
10288,1991.0,SF,27.0,201.0,86.0,0.5589999999999999,81.0,CHH
10289,1991.0,SF,26.0,203.0,97.0,0.526,70.0,LAC
10290,1991.0,C,22.0,208.0,113.0,0.504,21.0,UTA
10291,1991.0,PF,27.0,203.0,102.0,0.585,76.0,NYK
10292,1991.0,C,23.0,218.0,108.0,0.455,31.0,MIA
10293,1991.0,C,28.0,213.0,115.0,0.5489999999999999,56.0,HOU
10294,1991.0,C,33.0,213.0,97.0,0.5,4.0,IND
10295,1991.0,SG,22.0,193.0,95.0,0.46,73.0,PHI
10296,1991.0,SF,25.0,201.0,92.0,0.461,70.0,CLE
10297,1991.0,C,22.0,216.0,97.0,0.38799999999999996,28.0,UTA
10298,1991.0,C,37.0,213.0,104.0,0.637,81.0,BOS
10299,1991.0,PG,30.0,188.0,83.0,0.596,82.0,CHI
10300,1991.0,SF,24.0,203.0,88.0,0.41100000000000003,47.0,PHI
10301,1991.0,PG,22.0,193.0,81.0,0.47600000000000003,82.0,SEA
10302,1991.0,C,25.0,213.0,108.0,0.54,74.0,CHI
10303,1991.0,PF,29.0,206.0,106.0,0.5670000000000001,73.0,LAL
10304,1991.0,C,25.0,206.0,90.0,0.552,46.0,PHO
10305,1991.0,SF,26.0,203.0,99.0,0.5529999999999999,80.0,IND
10306,1991.0,C,28.0,208.0,106.0,0.518,62.0,GSW
10307,1991.0,SG,26.0,196.0,88.0,0.563,61.0,TOT
10308,1991.0,SG,26.0,196.0,88.0,0.496,18.0,POR
10309,1991.0,SG,26.0,196.0,88.0,0.574,43.0,NJN
10310,1991.0,SG,31.0,193.0,92.0,0.586,78.0,TOT
10311,1991.0,SG,31.0,193.0,92.0,0.605,46.0,MIL
10312,1991.0,SG,31.0,193.0,92.0,0.5539999999999999,32.0,SEA
10313,1991.0,PF,27.0,206.0,88.0,0.622,70.0,BOS
10314,1991.0,SF,25.0,203.0,95.0,0.561,82.0,CHI
10315,1991.0,C,26.0,211.0,99.0,0.5760000000000001,79.0,TOT
10316,1991.0,C,26.0,211.0,99.0,0.562,48.0,SEA
10317,1991.0,C,26.0,211.0,99.0,0.5920000000000001,31.0,LAC
10318,1991.0,PF,26.0,208.0,99.0,0.48100000000000004,19.0,BOS
10319,1991.0,PG,27.0,190.0,88.0,0.632,81.0,POR
10320,1991.0,SG,32.0,196.0,83.0,0.545,70.0,SAS
10321,1991.0,PG,26.0,183.0,77.0,0.61,16.0,CLE
10322,1991.0,PG,23.0,190.0,81.0,0.462,62.0,GSW
10323,1991.0,SG,24.0,203.0,106.0,0.5,68.0,NYK
10324,1991.0,PF,32.0,203.0,96.0,0.5529999999999999,62.0,PHO
10325,1991.0,C,28.0,213.0,113.0,0.473,70.0,DEN
10326,1991.0,C,22.0,203.0,106.0,0.508,80.0,CHH
10327,1991.0,SF,35.0,203.0,92.0,0.14300000000000002,3.0,PHI
10328,1991.0,SG,28.0,203.0,90.0,0.529,80.0,ORL
10329,1991.0,SF,23.0,201.0,97.0,0.522,77.0,MIA
10330,1991.0,PG,24.0,185.0,81.0,0.49200000000000005,82.0,MIN
10331,1991.0,SG,25.0,196.0,97.0,0.565,77.0,GSW
10332,1991.0,PG,29.0,193.0,83.0,0.527,79.0,ATL
10333,1991.0,PF,30.0,208.0,98.0,0.583,82.0,MIL
10334,1991.0,SG,28.0,190.0,83.0,0.5379999999999999,81.0,MIL
10335,1991.0,PF,24.0,206.0,99.0,0.507,82.0,POR
10336,1991.0,C,25.0,216.0,106.0,0.615,82.0,SAS
10337,1991.0,SG,23.0,190.0,81.0,0.429,36.0,TOT
10338,1991.0,SG,23.0,190.0,81.0,0.42700000000000005,24.0,GSW
10339,1991.0,SG,23.0,190.0,81.0,0.431,12.0,WSB
10340,1991.0,PG,24.0,188.0,88.0,0.478,47.0,ATL
10341,1991.0,SF,29.0,201.0,95.0,0.525,82.0,DET
10342,1991.0,C,35.0,216.0,106.0,0.46,37.0,DET
10343,1991.0,PG,28.0,188.0,81.0,0.512,82.0,UTA
10344,1991.0,PF,26.0,211.0,104.0,0.556,74.0,DET
10345,1991.0,C,30.0,224.0,103.0,0.365,25.0,SAC
10346,1991.0,PF,25.0,203.0,102.0,0.43700000000000006,3.0,CHH
10347,1991.0,SF,30.0,198.0,95.0,0.446,80.0,IND
10348,1991.0,C,31.0,211.0,106.0,0.5870000000000001,82.0,MIL
10349,1991.0,C,23.0,206.0,113.0,0.612,39.0,CHH
10350,1991.0,C,22.0,216.0,117.0,0.45799999999999996,42.0,SAS
10351,1991.0,PF,28.0,206.0,97.0,0.618,82.0,IND
10352,1991.0,SG,29.0,190.0,88.0,0.534,82.0,LAL
10353,1991.0,SG,22.0,203.0,103.0,0.504,82.0,ORL
10354,1991.0,C,25.0,211.0,104.0,0.522,64.0,MIA
10355,1991.0,C,26.0,211.0,106.0,0.49700000000000005,57.0,DAL
10356,1991.0,PG,24.0,198.0,86.0,0.519,79.0,BOS
10357,1991.0,C,35.0,211.0,104.0,0.516,77.0,MIL
10358,1991.0,SF,22.0,201.0,95.0,0.47600000000000003,79.0,SAC
10359,1991.0,PG,26.0,185.0,81.0,0.563,79.0,ORL
10360,1991.0,PG,23.0,208.0,104.0,0.489,5.0,BOS
10361,1991.0,SF,25.0,208.0,104.0,0.536,74.0,LAC
10362,1991.0,SG,27.0,198.0,95.0,0.527,5.0,WSB
10363,1991.0,SF,29.0,190.0,81.0,0.434,2.0,BOS
10364,1991.0,PG,25.0,190.0,77.0,0.599,78.0,HOU
10365,1991.0,PF,33.0,203.0,97.0,0.47,81.0,HOU
10366,1991.0,PF,25.0,208.0,102.0,0.514,47.0,BOS
10367,1991.0,SF,27.0,196.0,95.0,0.505,75.0,ORL
10368,1991.0,SG,22.0,201.0,95.0,0.47700000000000004,64.0,LAL
10369,1991.0,C,24.0,224.0,113.0,0.525,76.0,IND
10370,1991.0,C,28.0,213.0,113.0,0.37200000000000005,15.0,TOT
10371,1991.0,C,28.0,213.0,113.0,0.5489999999999999,5.0,GSW
10372,1991.0,C,28.0,213.0,113.0,0.256,10.0,LAC
10373,1991.0,PG,32.0,188.0,79.0,0.524,80.0,SAC
10374,1991.0,C,23.0,213.0,120.0,0.581,81.0,MIN
10375,1991.0,SG,25.0,190.0,81.0,0.511,61.0,NYK
10376,1991.0,PG,24.0,188.0,79.0,0.773,3.0,MIL
10377,1991.0,PG,28.0,185.0,77.0,0.604,82.0,UTA
10378,1991.0,PG,24.0,196.0,90.0,0.5379999999999999,58.0,SAS
10379,1991.0,SG,29.0,188.0,77.0,0.501,24.0,MIA
10380,1991.0,C,26.0,211.0,104.0,0.5870000000000001,5.0,DAL
10381,1991.0,SG,30.0,196.0,88.0,0.488,82.0,LAL
10382,1991.0,SG,33.0,201.0,86.0,0.54,81.0,NJN
10383,1991.0,PF,25.0,203.0,102.0,0.38799999999999996,26.0,LAL
10384,1991.0,PG,29.0,185.0,81.0,0.507,48.0,DET
10385,1991.0,SG,30.0,190.0,86.0,0.25,3.0,MIN
10386,1991.0,SF,27.0,201.0,88.0,0.536,73.0,MIA
10387,1991.0,C,29.0,208.0,111.0,0.512,82.0,IND
10388,1991.0,C,36.0,208.0,102.0,0.54,72.0,LAL
10389,1991.0,PF,28.0,208.0,102.0,0.46,12.0,MIN
10390,1991.0,PF,28.0,206.0,102.0,0.598,82.0,HOU
10391,1991.0,PG,29.0,188.0,79.0,0.556,80.0,SEA
10392,1991.0,PF,26.0,206.0,108.0,0.535,33.0,SAC
10393,1991.0,PF,25.0,201.0,106.0,0.491,62.0,GSW
10394,1991.0,SF,25.0,198.0,95.0,0.495,47.0,UTA
10395,1991.0,SF,31.0,198.0,99.0,0.557,77.0,CHH
10396,1991.0,SG,31.0,196.0,87.0,0.519,65.0,NYK
10397,1991.0,PG,26.0,180.0,72.0,0.489,70.0,PHI
10398,1991.0,PF,28.0,206.0,104.0,0.524,71.0,ORL
10399,1991.0,SG,28.0,188.0,81.0,0.521,48.0,DAL
10400,1991.0,PG,31.0,185.0,83.0,0.5329999999999999,65.0,CLE
10401,1991.0,SF,32.0,203.0,99.0,0.5820000000000001,75.0,NYK
10402,1991.0,PF,22.0,206.0,104.0,0.51,73.0,LAC
10403,1991.0,PG,27.0,188.0,83.0,0.5,49.0,ORL
10404,1991.0,C,27.0,218.0,117.0,0.484,31.0,BOS
10405,1991.0,SG,27.0,196.0,83.0,0.509,13.0,MIA
10406,1991.0,PG,29.0,193.0,81.0,0.45899999999999996,71.0,WSB
10407,1991.0,SF,26.0,203.0,95.0,0.506,54.0,NYK
10408,1991.0,PG,27.0,168.0,60.0,0.545,75.0,ATL
10409,1991.0,C,27.0,213.0,111.0,0.479,77.0,SAC
10410,1991.0,SG,23.0,198.0,90.0,0.52,75.0,MIN
10411,1991.0,C,30.0,208.0,104.0,0.665,82.0,PHO
10412,1991.0,PF,23.0,203.0,108.0,0.455,79.0,DAL
10413,1991.0,PG,24.0,193.0,83.0,0.475,34.0,ORL
10414,1991.0,SF,31.0,201.0,90.0,0.555,81.0,ATL
10415,1991.0,C,28.0,190.0,88.0,0.474,68.0,NYK
10416,1991.0,SG,27.0,198.0,83.0,0.524,68.0,NYK
10417,1991.0,PF,30.0,203.0,97.0,0.639,80.0,POR
10418,1991.0,C,32.0,208.0,109.0,0.524,60.0,DAL
10419,1991.0,C,28.0,193.0,83.0,0.503,43.0,CLE
10420,1991.0,PF,22.0,206.0,108.0,0.49,52.0,PHI
10421,1991.0,SF,24.0,188.0,83.0,0.47200000000000003,33.0,WSB
10422,1991.0,PF,21.0,188.0,79.0,0.547,75.0,IND
10423,1991.0,PG,24.0,188.0,82.0,0.608,73.0,IND
10424,1991.0,SF,26.0,201.0,86.0,0.526,73.0,TOT
10425,1991.0,SF,26.0,201.0,86.0,0.589,22.0,SAS
10426,1991.0,SF,26.0,201.0,86.0,0.515,51.0,DEN
10427,1991.0,PF,22.0,208.0,104.0,0.546,51.0,CHI
10428,1991.0,PF,28.0,188.0,79.0,0.5329999999999999,80.0,ATL
10429,1991.0,PF,22.0,201.0,95.0,0.33799999999999997,25.0,ATL
10430,1991.0,SF,24.0,196.0,95.0,0.451,64.0,HOU
10431,1991.0,SG,27.0,196.0,83.0,0.436,25.0,SAS
10432,1991.0,SF,31.0,198.0,95.0,0.45299999999999996,41.0,IND
10433,1991.0,C,26.0,211.0,104.0,0.485,74.0,DEN
10434,1991.0,SF,26.0,206.0,102.0,0.53,82.0,HOU
10435,1991.0,SG,28.0,190.0,83.0,0.561,12.0,SAC
10436,1991.0,SG,32.0,196.0,88.0,0.387,15.0,TOT
10437,1991.0,SG,32.0,196.0,88.0,0.447,11.0,HOU
10438,1991.0,SG,32.0,196.0,88.0,0.235,4.0,CLE
10439,1991.0,SF,31.0,206.0,97.0,0.565,53.0,DEN
10440,1991.0,PG,25.0,188.0,81.0,0.507,73.0,WSB
10441,1991.0,SF,29.0,206.0,102.0,0.531,78.0,LAL
10442,1991.0,PF,23.0,190.0,83.0,0.469,15.0,TOT
10443,1991.0,PF,23.0,190.0,83.0,0.727,4.0,ATL
10444,1991.0,PF,23.0,190.0,83.0,0.428,8.0,ORL
10445,1991.0,PF,23.0,190.0,83.0,0.773,3.0,DAL
10446,1991.0,PG,26.0,190.0,83.0,0.387,6.0,BOS
10447,1991.0,PG,28.0,190.0,79.0,0.48700000000000004,75.0,POR
10448,,,,,,,,
10449,1992.0,PF,23.0,208.0,108.0,0.5329999999999999,71.0,POR
10450,1992.0,PG,22.0,188.0,83.0,0.469,81.0,DEN
10451,1992.0,C,29.0,211.0,99.0,0.5760000000000001,68.0,ORL
10452,1992.0,PG,29.0,178.0,73.0,0.506,78.0,WSB
10453,1992.0,SF,27.0,201.0,97.0,0.47700000000000004,76.0,NJN
10454,1992.0,SF,32.0,198.0,105.0,0.479,75.0,DET
10455,1992.0,SG,32.0,193.0,79.0,0.534,81.0,POR
10456,1992.0,C,22.0,206.0,120.0,0.561,80.0,GSW
10457,1992.0,PF,27.0,208.0,104.0,0.486,82.0,DEN
10458,1992.0,PG,21.0,183.0,76.0,0.43,64.0,NJN
10459,1992.0,SG,24.0,198.0,92.0,0.509,60.0,ORL
10460,1992.0,SF,33.0,201.0,97.0,0.52,82.0,PHI
10461,1992.0,SG,25.0,201.0,86.0,0.499,57.0,SAS
10462,1992.0,SF,24.0,201.0,102.0,0.509,10.0,TOT
10463,1992.0,SF,24.0,201.0,102.0,0.55,8.0,PHI
10464,1992.0,SF,24.0,201.0,102.0,0.429,2.0,CHH
10465,1992.0,PG,24.0,183.0,79.0,0.44299999999999995,82.0,NYK
10466,1992.0,PG,24.0,201.0,102.0,0.537,82.0,CHI
10467,1992.0,SG,25.0,198.0,95.0,0.5539999999999999,80.0,GSW
10468,1992.0,SF,24.0,201.0,89.0,0.495,59.0,MIA
10469,1992.0,SG,23.0,203.0,92.0,0.526,82.0,ATL
10470,1992.0,C,22.0,208.0,115.0,0.515,31.0,UTA
10471,1992.0,C,23.0,213.0,108.0,0.545,9.0,MIA
10472,1992.0,PG,31.0,183.0,83.0,0.478,73.0,BOS
10473,1992.0,PF,30.0,211.0,97.0,0.498,84.0,TOT
10474,1992.0,PF,30.0,211.0,97.0,0.48700000000000004,13.0,UTA
10475,1992.0,PF,30.0,211.0,97.0,0.5,71.0,MIN
10476,1992.0,SG,23.0,196.0,86.0,,1.0,SAS
10477,1992.0,SF,28.0,198.0,114.0,0.612,75.0,PHI
10478,1992.0,PG,24.0,180.0,73.0,0.586,75.0,SEA
10479,1992.0,SG,29.0,188.0,79.0,0.53,76.0,CLE
10480,1992.0,SG,27.0,198.0,95.0,0.718,16.0,TOT
10481,1992.0,SG,27.0,198.0,95.0,0.9309999999999999,8.0,BOS
10482,1992.0,SG,27.0,198.0,95.0,0.61,8.0,GSW
10483,1992.0,C,28.0,213.0,102.0,0.436,32.0,DET
10484,1992.0,C,27.0,213.0,113.0,0.517,63.0,SEA
10485,1992.0,SF,26.0,201.0,95.0,0.418,54.0,TOT
10486,1992.0,SF,26.0,201.0,95.0,0.418,52.0,CLE
10487,1992.0,SF,26.0,201.0,95.0,0.5,2.0,MIA
10488,1992.0,SF,23.0,203.0,99.0,0.518,77.0,UTA
10489,1992.0,SF,35.0,206.0,99.0,0.547,45.0,BOS
10490,1992.0,SG,32.0,198.0,86.0,0.5379999999999999,75.0,DAL
10491,1992.0,SG,25.0,193.0,86.0,0.535,43.0,DET
10492,1992.0,PG,24.0,183.0,81.0,0.465,72.0,NJN
10493,1992.0,PG,27.0,160.0,61.0,0.504,82.0,CHH
10494,1992.0,C,29.0,231.0,90.0,0.39399999999999996,71.0,PHI
10495,1992.0,PF,23.0,203.0,97.0,0.484,79.0,SAC
10496,1992.0,SG,28.0,198.0,86.0,0.547,52.0,ORL
10497,1992.0,C,30.0,216.0,106.0,0.496,71.0,NJN
10498,1992.0,PG,21.0,180.0,81.0,0.461,82.0,CLE
10499,1992.0,C,31.0,221.0,104.0,0.48,67.0,MIN
10500,1992.0,SF,32.0,206.0,108.0,0.564,65.0,MIL
10501,1992.0,SF,22.0,198.0,90.0,0.494,37.0,DEN
10502,1992.0,PG,26.0,180.0,74.0,0.519,82.0,MIN
10503,1992.0,SF,23.0,201.0,97.0,0.501,42.0,TOT
10504,1992.0,SF,23.0,201.0,97.0,0.555,6.0,CLE
10505,1992.0,SF,23.0,201.0,97.0,0.496,36.0,LAL
10506,1992.0,PG,23.0,185.0,72.0,0.47200000000000003,31.0,BOS
10507,1992.0,C,28.0,206.0,116.0,0.515,82.0,UTA
10508,1992.0,PG,22.0,190.0,81.0,0.75,4.0,MIN
10509,1992.0,PG,23.0,203.0,99.0,0.494,56.0,SAC
10510,1992.0,SF,31.0,198.0,83.0,0.48700000000000004,57.0,TOT
10511,1992.0,SF,31.0,198.0,83.0,0.506,22.0,LAC
10512,1992.0,SF,31.0,198.0,83.0,0.47700000000000004,35.0,SEA
10513,1992.0,PF,26.0,206.0,111.0,0.512,56.0,POR
10514,1992.0,SF,23.0,198.0,99.0,0.436,28.0,TOT
10515,1992.0,SF,23.0,198.0,99.0,0.5,2.0,NJN
10516,1992.0,SF,23.0,198.0,99.0,0.486,11.0,SAS
10517,1992.0,SF,23.0,198.0,99.0,0.379,15.0,GSW
10518,1992.0,PF,24.0,208.0,97.0,0.546,80.0,HOU
10519,1992.0,SF,23.0,203.0,95.0,0.522,68.0,MIA
10520,1992.0,SG,29.0,188.0,83.0,0.509,31.0,PHO
10521,1992.0,PF,30.0,206.0,101.0,0.583,82.0,SEA
10522,1992.0,PG,22.0,185.0,74.0,0.285,7.0,LAL
10523,1992.0,C,23.0,211.0,97.0,0.491,81.0,LAL
10524,1992.0,SF,29.0,201.0,97.0,0.515,78.0,MIN
10525,1992.0,PF,30.0,206.0,102.0,0.534,81.0,SAS
10526,1992.0,C,34.0,216.0,111.0,0.49700000000000005,64.0,CHI
10527,1992.0,PF,28.0,203.0,99.0,0.537,78.0,ORL
10528,1992.0,C,23.0,213.0,108.0,0.575,80.0,SAC
10529,1992.0,SF,22.0,198.0,86.0,0.537,64.0,PHO
10530,1992.0,PF,32.0,208.0,99.0,0.501,69.0,PHO
10531,1992.0,PG-SG,24.0,193.0,83.0,0.49,22.0,TOT
10532,1992.0,PG,24.0,193.0,83.0,0.494,21.0,CHH
10533,1992.0,SG,24.0,193.0,83.0,0.41700000000000004,1.0,WSB
10534,1992.0,PG,35.0,185.0,81.0,0.483,56.0,ATL
10535,1992.0,PF,23.0,208.0,104.0,0.478,69.0,SAC
10536,1992.0,PF,24.0,208.0,104.0,0.57,65.0,NJN
10537,1992.0,PG,23.0,185.0,81.0,0.534,81.0,MIA
10538,1992.0,C,24.0,208.0,101.0,0.521,45.0,SEA
10539,1992.0,PG,32.0,193.0,81.0,0.496,81.0,MIL
10540,1992.0,PF,24.0,206.0,92.0,0.615,22.0,DEN
10541,1992.0,C,35.0,208.0,99.0,0.44299999999999995,35.0,POR
10542,1992.0,C,27.0,208.0,124.0,0.525,33.0,SAS
10543,1992.0,SG,26.0,198.0,86.0,0.335,10.0,LAC
10544,1992.0,SF,29.0,198.0,95.0,0.5429999999999999,80.0,TOT
10545,1992.0,SF,29.0,198.0,95.0,0.478,11.0,MIN
10546,1992.0,SF,29.0,198.0,95.0,0.562,69.0,UTA
10547,1992.0,PG,23.0,183.0,83.0,0.534,51.0,ORL
10548,1992.0,SF,22.0,196.0,97.0,0.475,51.0,UTA
10549,1992.0,PF,30.0,206.0,99.0,0.52,70.0,SAS
10550,1992.0,SG,27.0,193.0,86.0,0.547,77.0,CHH
10551,1992.0,SG,31.0,190.0,81.0,0.35200000000000004,11.0,SEA
10552,1992.0,C,26.0,213.0,111.0,0.629,73.0,CLE
10553,1992.0,PG,36.0,190.0,81.0,0.49700000000000005,33.0,DAL
10554,1992.0,PF,22.0,211.0,104.0,0.5710000000000001,64.0,IND
10555,1992.0,PF,24.0,206.0,102.0,0.528,68.0,DAL
10556,1992.0,SF,37.0,203.0,92.0,0.514,46.0,DEN
10557,1992.0,PG,28.0,188.0,74.0,0.502,82.0,PHI
10558,1992.0,PF,22.0,206.0,106.0,0.565,48.0,ORL
10559,1992.0,C,23.0,216.0,110.0,0.5529999999999999,36.0,LAL
10560,1992.0,C,34.0,218.0,124.0,0.504,58.0,TOT
10561,1992.0,C,34.0,218.0,124.0,0.517,44.0,DAL
10562,1992.0,C,34.0,218.0,124.0,0.318,14.0,NYK
10563,1992.0,PG,25.0,183.0,81.0,0.513,42.0,TOT
10564,1992.0,PG,25.0,183.0,81.0,0.5429999999999999,5.0,MIA
10565,1992.0,PG,25.0,183.0,81.0,0.509,37.0,BOS
10566,1992.0,C,29.0,216.0,113.0,0.5589999999999999,60.0,IND
10567,1992.0,SG,29.0,201.0,95.0,0.56,76.0,POR
10568,1992.0,C,27.0,213.0,124.0,0.49700000000000005,82.0,POR
10569,1992.0,C,26.0,188.0,81.0,0.42,82.0,NJN
10570,1992.0,SG,28.0,190.0,86.0,0.5379999999999999,82.0,DET
10571,1992.0,SG,25.0,196.0,99.0,0.509,65.0,WSB
10572,1992.0,C,35.0,224.0,124.0,0.478,81.0,UTA
10573,1992.0,C,24.0,211.0,108.0,0.222,4.0,NYK
10574,1992.0,SF,26.0,193.0,90.0,0.569,81.0,UTA
10575,1992.0,C,36.0,213.0,102.0,0.531,72.0,LAC
10576,1992.0,PG,26.0,190.0,86.0,0.512,81.0,MIA
10577,1992.0,SG,30.0,198.0,81.0,0.526,63.0,CLE
10578,1992.0,SG,28.0,196.0,95.0,0.615,79.0,GSW
10579,1992.0,SF,23.0,203.0,92.0,0.564,82.0,SAS
10580,1992.0,SF,31.0,201.0,92.0,0.564,81.0,MIL
10581,1992.0,C,22.0,208.0,95.0,0.368,29.0,LAC
10582,1992.0,C,24.0,206.0,95.0,0.574,66.0,WSB
10583,1992.0,SG,24.0,196.0,95.0,0.48,81.0,WSB
10584,1992.0,C,29.0,213.0,108.0,0.563,82.0,NYK
10585,1992.0,C,29.0,211.0,106.0,0.48,34.0,NJN
10586,1992.0,SF,26.0,201.0,94.0,0.5760000000000001,66.0,ATL
10587,1992.0,PF,25.0,208.0,104.0,0.48,68.0,CLE
10588,1992.0,PG,29.0,196.0,83.0,0.527,82.0,IND
10589,1992.0,PG,31.0,190.0,77.0,0.478,82.0,HOU
10590,1992.0,PF,23.0,211.0,108.0,0.496,49.0,WSB
10591,1992.0,SF,22.0,201.0,104.0,0.531,81.0,BOS
10592,1992.0,PF,26.0,208.0,102.0,0.581,10.0,MIN
10593,1992.0,SF,27.0,201.0,92.0,0.474,66.0,CHH
10594,1992.0,SF,26.0,196.0,95.0,0.5670000000000001,82.0,BOS
10595,1992.0,PG,27.0,188.0,77.0,0.505,78.0,DEN
10596,1992.0,SG,25.0,188.0,83.0,0.444,40.0,TOT
10597,1992.0,SG,25.0,188.0,83.0,0.49,19.0,SAS
10598,1992.0,SG,25.0,188.0,83.0,0.397,15.0,MIN
10599,1992.0,SG,25.0,188.0,83.0,0.28,6.0,DAL
10600,1992.0,PF,24.0,208.0,99.0,0.602,54.0,GSW
10601,1992.0,PF,27.0,203.0,102.0,0.564,82.0,CHH
10602,1992.0,SG,23.0,196.0,86.0,0.483,70.0,NJN
10603,1992.0,SG,23.0,196.0,88.0,0.509,79.0,CHH
10604,1992.0,PF,27.0,206.0,104.0,0.575,81.0,PHI
10605,1992.0,SF,24.0,196.0,100.0,0.46399999999999997,75.0,MIN
10606,1992.0,C,32.0,211.0,113.0,0.478,35.0,CHH
10607,1992.0,C,24.0,208.0,113.0,,1.0,HOU
10608,1992.0,SG,24.0,198.0,90.0,0.523,78.0,ATL
10609,1992.0,PF,27.0,198.0,97.0,0.595,3.0,CHH
10610,1992.0,PG,26.0,190.0,83.0,0.49200000000000005,78.0,LAC
10611,1992.0,PG,25.0,170.0,63.0,0.478,68.0,TOT
10612,1992.0,PG,25.0,170.0,63.0,0.055999999999999994,13.0,CHH
10613,1992.0,PG,25.0,170.0,63.0,0.494,55.0,PHI
10614,1992.0,SF,26.0,203.0,88.0,0.516,64.0,WSB
10615,1992.0,PF,26.0,208.0,97.0,0.618,81.0,CHI
10616,1992.0,SG,26.0,196.0,90.0,0.489,82.0,MIL
10617,1992.0,PF,28.0,203.0,106.0,0.556,82.0,LAL
10618,1992.0,PG,37.0,183.0,77.0,0.478,26.0,BOS
10619,1992.0,SG,21.0,196.0,95.0,0.414,35.0,IND
10620,1992.0,PF,31.0,188.0,83.0,0.479,80.0,SAS
10621,1992.0,C,28.0,208.0,108.0,0.39299999999999996,49.0,LAL
10622,1992.0,PF,24.0,206.0,97.0,0.504,37.0,WSB
10623,1992.0,SG,31.0,198.0,86.0,0.461,68.0,TOT
10624,1992.0,SG,31.0,198.0,86.0,0.444,2.0,SAC
10625,1992.0,SG,31.0,198.0,86.0,0.462,66.0,CHI
10626,1992.0,PG,25.0,183.0,79.0,0.537,81.0,GSW
10627,1992.0,PG,30.0,193.0,83.0,0.512,65.0,DAL
10628,1992.0,SG,28.0,198.0,83.0,0.51,82.0,LAC
10629,1992.0,C,31.0,208.0,106.0,0.465,40.0,DEN
10630,1992.0,SG,25.0,190.0,86.0,0.578,81.0,PHI
10631,1992.0,PG,36.0,188.0,79.0,0.489,16.0,TOT
10632,1992.0,PG,36.0,188.0,79.0,0.44,8.0,HOU
10633,1992.0,PG,36.0,188.0,79.0,0.517,8.0,DET
10634,1992.0,PG,23.0,180.0,80.0,0.478,50.0,MIL
10635,1992.0,PF,25.0,206.0,97.0,0.529,43.0,HOU
10636,1992.0,SF,32.0,201.0,90.0,0.5379999999999999,25.0,GSW
10637,1992.0,PF-SF,23.0,206.0,92.0,0.49700000000000005,38.0,TOT
10638,1992.0,SF,23.0,206.0,92.0,0.415,6.0,SAS
10639,1992.0,PF,23.0,206.0,92.0,0.502,32.0,ORL
10640,1992.0,C,23.0,206.0,108.0,0.568,82.0,GSW
10641,1992.0,PF,22.0,213.0,104.0,0.541,51.0,DAL
10642,1992.0,SG,31.0,188.0,86.0,0.47700000000000004,56.0,CHI
10643,1992.0,C,27.0,211.0,106.0,0.395,11.0,PHI
10644,1992.0,SG,26.0,196.0,90.0,0.527,71.0,TOT
10645,1992.0,SG,26.0,196.0,90.0,0.5,2.0,CHI
10646,1992.0,SG,26.0,196.0,90.0,0.528,69.0,SAC
10647,1992.0,SG,28.0,190.0,86.0,0.5920000000000001,81.0,PHO
